Query,Rank,Term,Pinyin Match,In Notes,Unigram Count,Hamming,Is Substring,Is Relevant
喜多院,1,了却人间多少事 笑开天下古今愁,0,0,2,15,0,0
喜多院,2,用双手多做好事 以力行創造淨土,0,0,2,15,0,0
喜多院,3,人勤春来早 家和喜事多,0,0,3,11,0,0
喜多院,4,慈風天地暖 家和喜氣多,0,0,3,11,0,0
喜多院,5,佛光四句偈 慈悲喜舍遍法界 惜福结缘利人天 禅净戒行平等忍 惭愧感恩大愿心,0,0,2,37,0,0
喜多院,6,方便有多门 归元无二路,0,0,2,11,0,0
喜多院,7,要隨遇而安 要隨緣生活 要隨喜作務 要隨心自在,0,0,2,23,0,0
喜多院,8,用双手多做好事 以力行创造净土,0,0,2,15,0,0
喜多院,9,六師外道; 1. 珊闍耶毘羅胝子 2. 阿耆多翅舍欽婆羅 3. 末伽梨拘舍梨 4. 富蘭那迦葉 5. 迦羅鳩馱迦旃延 6. 尼乾陀若提子,0,0,2,68,0,0
喜多院,10,1. 一个真诚的微笑 给人无限的欢喜 2. 一句适当的鼓励 给人无穷的受用 3. 一件慈悲的善行 给人无量的因缘 4. 一则应机的故事 给人无尽的启示,0,0,2,75,0,0
喚來與老僧洗脚,1,明月青松不見老 茅舍白雲任去來,0,0,2,15,0,0
喚來與老僧洗脚,2,搬柴运水行脚去 洗碗扫地吃茶来,0,0,2,15,0,0
喚來與老僧洗脚,3,長老會,0,0,1,7,0,0
喚來與老僧洗脚,4,專家學者看佛光山 4：現代化與國際化,0,0,1,18,0,0
喚來與老僧洗脚,5,佛說溫室洗浴眾僧經,0,0,2,9,0,0
喚來與老僧洗脚,6,佛光道場發展方向 1.傳統與現代融和 2.僧眾與信眾共有 3.行持與慧解並重 4.佛教與藝文合一,0,0,2,48,0,0
喚來與老僧洗脚,7,行脚僧,0,0,2,7,0,0
喚來與老僧洗脚,8,來者,0,0,1,7,0,0
喚來與老僧洗脚,9,老油子,0,0,1,7,0,0
喚來與老僧洗脚,10,元老院,0,0,1,7,0,0
太殺減人威光,1,太空人,0,0,2,5,0,0
太殺減人威光,2,佛說熾盛光大威德消災吉祥陀羅尼經,0,0,2,16,0,0
太殺減人威光,3,1. 佛光人要有以众为我的认知 2. 佛光人要有以无为有的思想 3. 佛光人要有以退为进的雅量 4. 佛光人要有以空为乐的观念,0,0,2,63,0,0
太殺減人威光,4,借刀殺人,0,0,2,5,0,0
太殺減人威光,5,1. 佛光人要发挥集体创作的成就 2. 佛光人要坚守非佛不作的信念 3. 佛光人要认同制度领导的精神 4. 佛光人要遵从唯法所依的准则,0,0,2,67,0,0
太殺減人威光,6,专家学者看佛光山 1：人间佛教思想,0,0,2,17,0,0
太殺減人威光,7,金玉滿堂 4：佛光山名家百人碑牆,0,0,2,16,0,0
太殺減人威光,8,殺人不眨眼,0,0,2,6,0,0
太殺減人威光,9,大威灯光仙人问疑经,0,0,3,9,0,0
太殺減人威光,10,譬喻問號(三) 靜默似雷聲， 大聲小聲？ 無明似烏雲， 是耶否耶？ 妄語似汙垢， 淨乎穢乎？ 業力似影子， 隨也離也？ 人死似搬家， 此處彼處？ 殺人似殺己， 是也不是？ 憂慮似盜賊， 是偷是搶？ 煩惱似塵勞， 陳乎留乎？ 內心似田地， 種草種穀？ 信仰似寶藏， 要與不要？,0,0,2,137,0,0
喚 作驢則是,1,一时与长久 岁月是流转的 文化是千秋的 花开是时节的 青山是常在的 劝导是有限的 守戒是不变的 感受是短暂的 相处是长远的 伤痛是当下的 欢喜是持久的 委屈是暂时的 真相是恒常的 功名是一时的 生命是一世的 生死是瞬间的 愿力是无穷的 妄念是刹那的 佛性是不灭的 因缘是变化的 悟道是永恒的,0,0,2,145,0,0
喚 作驢則是,2,1. 佛光人以佛法为重，以世法为轻 2. 佛光人以道情为重，以俗情为轻 3. 佛光人以实践为重，以空谈为轻 4. 佛光人以是非为重，以利害为轻,0,0,2,71,0,0
喚 作驢則是,3,十如是; 1. 相 2. 性 3. 體 4. 力 5. 作 6. 因 7. 緣 8. 果 9. 報 10. 本末究竟,0,0,3,58,0,0
喚 作驢則是,4,平安就是家門慶 慈孝可為子孫傳,0,0,2,15,0,0
喚 作驢則是,5,心正則本立 本立則道生 道生則心淨 心淨則自然,0,0,2,23,0,0
喚 作驢則是,6,本来心即佛 究竟我是谁,0,0,2,11,0,0
喚 作驢則是,7,道外無言方是道 心中有事便非心,0,0,2,14,0,0
喚 作驢則是,8,要隨遇而安 要隨緣生活 要隨喜作務 要隨心自在,0,0,2,23,0,0
喚 作驢則是,9,佛光山的宗風 1. 八宗兼弘，僧信共有  2. 集體創作，尊重包容 3. 學行弘修，民主行事 4. 六和教團，四眾平等 5. 政教世法，和而不流 6. 傳統現代，相互融和 7. 國際交流，同體共生 8. 人間佛教，佛光淨土,0,0,2,111,0,0
喚 作驢則是,10,十不要 不要把情緒掛在臉上 不要被苦惱佔據內心 不要讓才華埋沒土中 不要將煩憂帶到床上 不要令誤會影响友誼 不要任理想隨意放棄 不要給是非增加困擾 不要將責任推給別人 不要讓遺憾帶進棺材 不要把仇恨記到明天,0,0,2,103,0,0
喚作驢則是,1,合作方,0,0,1,4,0,0
喚作驢則是,2,戒住則法住,0,0,1,5,0,0
喚作驢則是,3,道外无言方是道 心中有事便非心,0,0,1,15,0,0
喚作驢則是,4,能者十无 1. 从善如流 贤者无恼 2. 思想细密 智者无忧 3. 正直无私 勇者无惧 4. 乐于工作 勤者无惰 5. 人我来往 诚者无欺 6. 解衣推食 义者无悔 7. 敬重父母 孝者无违 8. 给人方便 善者无碍 9. 一心学佛 信者无妄 10. 慈悲待人 仁者无敌,0,0,1,135,0,0
喚作驢則是,5,十如是; 1. 相 2. 性 3. 体 4. 力 5. 作 6. 因 7. 缘 8. 果 9. 报 10. 本末究竟,0,0,2,58,0,0
喚作驢則是,6,世間自然的法則 春花秋月是季節的美景 地水火風是宇宙的條件 江湖河海是大地的活力 人我是非是社會的現象 喜怒哀樂是感受的表情 悲歡離合是自然的狀況 老病死生是生命的循環 善惡報應是因果的法則 貧富貴賤是人生的際遇 福祿壽喜是生存的願望 功成名就是勤奮的成績 瞋恨嫉妒是情緒的惡習 忠孝仁愛是倫理的要素 成住壞空是事物的無常 禮義廉恥是做人的根本 悲智願行是修行的綱目 忍辱持戒是自我的要求 信解行證是行者的次第 慚愧懺悔是內心的淨化 慈悲喜捨是菩薩的心腸,0,0,2,227,0,0
喚作驢則是,7,应作如是观,0,0,2,4,0,0
喚作驢則是,8,反射作用,0,0,1,5,0,0
喚作驢則是,9,平安就是家門慶 慈孝可為子孫傳,0,0,1,15,0,0
喚作驢則是,10,操作環境,0,0,1,4,0,0
如何名邈,1,曼殊室利焰曼德迦万爱秘术如意法,0,0,1,15,0,0
如何名邈,2,名望,0,0,1,4,0,0
如何名邈,3,凡聖一如,0,0,1,4,0,0
如何名邈,4,如草,0,0,1,3,0,0
如何名邈,5,學如川流無止盡 名似泡影悟真空,0,0,2,15,0,0
如何名邈,6,如何天上現有傍生,0,0,2,6,0,0
如何名邈,7,如何认识佛光山 1.要看佛光山的内容，不要只看佛光山的外相 2.要看佛光山的大众，不要只看佛光山的个人 3.要看佛光山的制度，不要只看佛光山的个案 4.要看佛光山的历史，不要只看佛光山的一时,0,0,2,93,0,0
如何名邈,8,几何网格纹,0,0,1,4,0,0
如何名邈,9,品名,0,0,1,4,0,0
如何名邈,10,不如,0,0,1,4,0,0
且喜沒交涉,1,涉過,0,0,1,5,0,0
且喜沒交涉,2,交保釋放,0,0,1,5,0,0
且喜沒交涉,3,且瓦特纳拉姆寺,0,0,1,6,0,0
且喜沒交涉,4,心二十 心光则明 心明则净 心净则清 心空则有 心正则定 心定则安 心慧则圆 心圆则满 心悦则喜 心公则平 心宽则容 心融则和 心和则诚 心平则静 心大则广 心广则开 心好则美 心慧则巧 心慈则善 心诚则灵,0,0,1,103,0,0
且喜沒交涉,5,喜筵,0,0,1,5,0,0
且喜沒交涉,6,喜受,0,0,1,5,0,0
且喜沒交涉,7,外交事務,0,0,1,5,0,0
且喜沒交涉,8,老实巴交,0,0,1,4,0,0
且喜沒交涉,9,回嗔作喜,0,0,1,5,0,0
且喜沒交涉,10,佛光山的宗風 1. 八宗兼弘，僧信共有  2. 集體創作，尊重包容 3. 學行弘修，民主行事 4. 六和教團，四眾平等 5. 政教世法，和而不流 6. 傳統現代，相互融和 7. 國際交流，同體共生 8. 人間佛教，佛光淨土,0,0,1,111,0,0
只許老胡知,1,只要,0,0,1,4,0,0
只許老胡知,2,人不知鬼不覺,0,0,1,6,0,0
只許老胡知,3,中老年人,0,0,1,5,0,0
只許老胡知,4,认知神经心理学,0,0,1,7,0,0
只許老胡知,5,佛陀十号; 1. 如来 2. 应供 3. 正遍知 4. 明行足 5. 善逝 6. 世间解 7. 无上士 8. 调御丈夫 9. 天人师 10. 世尊,0,0,1,73,0,0
只許老胡知,6,真知灼见,0,0,1,5,0,0
只許老胡知,7,已知根,0,0,1,5,0,0
只許老胡知,8,胡天胡帝,0,0,1,5,0,0
只許老胡知,9,乞離胡,0,0,1,5,0,0
只許老胡知,10,知彼知己，百戰不殆,0,0,1,9,0,0
智者大師塔院,1,馬大師,0,0,2,6,0,0
智者大師塔院,2,蓮池大師,0,0,2,4,0,0
智者大師塔院,3,大方廣佛華嚴經搜玄分齊通智方軌,0,0,2,15,0,0
智者大師塔院,4,道所存者，乃師所存者,0,0,2,10,0,0
智者大師塔院,5,大男子主义者,0,0,2,6,0,0
智者大師塔院,6,仁者見仁，智者見智,0,0,2,8,0,0
智者大師塔院,7,四大譯師; 1. 鳩摩羅什 2. 玄奘 3. 真諦 4. 義淨 * 不空,0,0,2,35,0,0
智者大師塔院,8,隋天台智者大師別傳,0,0,4,9,0,0
智者大師塔院,9,通慧大師,0,0,2,4,0,0
智者大師塔院,10,人間佛教的行者-星雲大師,0,0,3,12,0,0
喜金剛本續→,1,1. 有用的一句话 胜过千言万语 2. 有用的一个人 胜过千军万马 3. 有用的一件事 胜过千金万两 4. 有用的一分钟 胜过千年万古,0,0,2,67,0,0
喜金剛本續→,2,一加一頌 1. 一曉一天明 2. 一天一日行 3. 一路一條道 4. 一往一來去 5. 一點一開始 6. 一筆一幅畫 7. 一手一片天 8. 一笑一歡喜 9. 一生一條命 10. 一人一顆心 11. 一句一讚歎 12. 一家一合相 13. 一默一聲雷 14. 一事一種理 15. 一諾一千金 16. 一小一無限 17. 一念一禪法 18. 一空一切色 19. 一花一世界 20. 一葉一如來,0,0,3,195,0,0
喜金剛本續→,3,金剛經持驗記,0,0,2,7,0,0
喜金剛本續→,4,知足能忍是天堂 慈悲喜捨是道場 服務助人是福田 共生和平是樂園,0,0,2,31,0,0
喜金剛本續→,5,執金剛菩薩,0,0,2,7,0,0
喜金剛本續→,6,金剛經易解,0,0,2,7,0,0
喜金剛本續→,7,金剛三昧本性清淨不壞不滅經,0,0,3,12,0,0
喜金剛本續→,8,金玉滿堂 10：法相,0,0,2,10,0,0
喜金剛本續→,9,白傘蓋大佛頂王最勝無比大威德金剛無礙大道場陀羅尼念誦法要,0,0,2,28,0,0
喜金剛本續→,10,金剛薩埵說頻那夜迦天成就儀軌經,0,0,2,15,0,0
喜金剛本續→,1,金剛頂經曼殊室利菩薩五字心陀羅尼品,0,0,2,17,0,0
喜金剛本續→,2,自有一双慈悲手 願作世間喜捨人,0,0,2,15,0,0
喜金剛本續→,3,金剛般若波羅蜜經疏,0,0,2,9,0,0
喜金剛本續→,4,執金剛菩薩,0,0,2,7,0,0
喜金剛本續→,5,佛光山的性格 1.人間的喜樂性格 2.大眾的融和性格 3.藝文的教化性格 4.菩薩的發心性格 5.慈悲的根本性格 6.方便的行事性格 7.國際的共尊性格 8.普世的平等性格,0,0,3,86,0,0
喜金剛本續→,6,世间自然的法则 春花秋月是季节的美景 地水火风是宇宙的条件 江湖河海是大地的活力 人我是非是社会的现象 喜怒哀乐是感受的表情 悲欢离合是自然的状况 老病死生是生命的循环 善恶报应是因果的法则 贫富贵贱是人生的际遇 福禄寿喜是生存的愿望 功成名就是勤奋的成绩 瞋恨嫉妒是情绪的恶习 忠孝仁爱是伦理的要素 成住坏空是事物的无常 礼义廉耻是做人的根本 悲智愿行是修行的纲目 忍辱持戒是自我的要求 信解行证是行者的次第 惭愧忏悔是内心的净化 慈悲喜舍是菩萨的心肠,0,0,3,227,0,0
喜金剛本續→,7,佛光会员信条 1.我们礼敬常住三宝，正法永存佛光普照； 2.我们信仰人间佛教，生活美满家庭幸福； 3.我们实践生活修行，随时随地心存恭敬； 4.我们奉行慈悲喜舍，日日行善端正身心； 5.我们尊重会员大众，来时欢迎去时相送； 6.我们具有正知正见，发掘自我般若本性； 7.我们现证法喜安乐，永断烦恼远离无明； 8.我们发愿普度众生，人间净土佛国现前。,0,0,3,174,0,0
喜金剛本續→,8,金剛薩埵說頻那夜迦天成就儀軌經,0,0,2,15,0,0
喜金剛本續→,9,知足能忍是天堂 慈悲喜舍是道场 服务助人是福田 共生和平是乐园,0,0,2,31,0,0
喜金剛本續→,10,金剛心,0,0,2,7,0,0
甚深般若波罗蜜多,1,佛母般若波罗蜜多大明观想仪轨,0,0,6,8,0,0
甚深般若波罗蜜多,2,佛说圣佛母般若波罗蜜多心经,0,0,6,13,0,0
甚深般若波罗蜜多,3,金剛般若波羅蜜多經,0,0,5,4,0,0
甚深般若波罗蜜多,4,佛說金剛場莊嚴般若波羅蜜多教中一分,0,0,5,17,0,0
甚深般若波罗蜜多,5,佛说仁王般若般若波罗蜜经,0,0,5,12,0,0
甚深般若波罗蜜多,6,佛说金刚场庄严般若波罗蜜多教中一分,0,0,6,17,0,0
甚深般若波罗蜜多,7,般若波罗蜜多心经贊,0,0,6,9,0,0
甚深般若波罗蜜多,8,金刚场庄严般若波罗蜜多教中一分,0,0,6,15,0,0
甚深般若波罗蜜多,9,能斷金剛般若波羅蜜多經論釋,0,0,5,13,0,0
甚深般若波罗蜜多,10,能斷金剛般若波羅蜜多經論頌,0,0,5,13,0,0
修集,1,静地禅坐颐养身心 海边散步开阔胸怀 树下小憩清凉自在 道路行走注意安全 居家团聚天伦之乐 月下沉思反省改过 心中有佛明心见性 人间修行与人为善,0,0,1,71,0,0
修集,2,不加修飾,0,0,1,4,0,0
修集,3,隨堂開示錄 4：集會共修,0,0,2,12,0,0
修集,4,共修集会,0,0,2,4,1,1
修集,5,大乘修行菩萨行门诸经要集,0,0,2,12,0,0
修集,6,佛光山的宗风 1. 八宗兼弘，僧信共有  2. 集体创作，尊重包容 3. 学行弘修，民主行事 4. 六和教团，四众平等 5. 政教世法，和而不流 6. 传统现代，相互融和 7. 国际交流，同体共生 8. 人间佛教，佛光净土,0,0,2,111,0,0
修集,7,修葺,0,0,1,1,0,0
修集,8,小集團,0,0,1,2,0,0
修集,9,修補,0,0,1,1,0,0
修集,10,股集資,0,0,1,2,0,0
世间诸法实相,2,有情世间,0,0,2,6,0,0
世间诸法实相,3,1. 佛光人以佛法为重，以世法为轻 2. 佛光人以道情为重，以俗情为轻 3. 佛光人以实践为重，以空谈为轻 4. 佛光人以是非为重，以利害为轻,0,0,3,71,0,0
世间诸法实相,4,世间自然的法则 春花秋月是季节的美景 地水火风是宇宙的条件 江湖河海是大地的活力 人我是非是社会的现象 喜怒哀乐是感受的表情 悲欢离合是自然的状况 老病死生是生命的循环 善恶报应是因果的法则 贫富贵贱是人生的际遇 福禄寿喜是生存的愿望 功成名就是勤奋的成绩 瞋恨嫉妒是情绪的恶习 忠孝仁爱是伦理的要素 成住坏空是事物的无常 礼义廉耻是做人的根本 悲智愿行是修行的纲目 忍辱持戒是自我的要求 信解行证是行者的次第 惭愧忏悔是内心的净化 慈悲喜舍是菩萨的心肠,0,0,3,225,0,0
世间诸法实相,5,世间法,0,0,3,4,0,0
世间诸法实相,6,出世间上上智,0,0,2,6,0,0
世间诸法实相,7,何耶揭唎婆观世音菩萨受法坛,0,0,2,13,0,0
世间诸法实相,8,两部大法相承师资付法记,0,0,2,10,0,0
世间诸法实相,9,一加一颂 1. 一晓一天明 2. 一天一日行 3. 一路一条道 4. 一往一来去 5. 一点一开始 6. 一笔一幅画 7. 一手一片天 8. 一笑一欢喜 9. 一生一条命 10. 一人一颗心 11. 一句一赞歎 12. 一家一合相 13. 一默一声雷 14. 一事一种理 15. 一诺一千金 16. 一小一无限 17. 一念一禅法 18. 一空一切色 19. 一花一世界 20. 一叶一如来,0,0,3,195,0,0
世间诸法实相,10,世间相违过,0,0,3,4,0,0
西淨,1,水淨月光明 山空雲自在,0,0,2,11,0,0
西淨,2,東西伽藍同時護 古今威德到處靈,0,0,2,14,0,0
西淨,3,一心如月明千載 萬法似水淨十方,0,0,2,15,0,0
西淨,4,一塵不染清淨地 萬善同登般若門,0,0,2,15,0,0
西淨,5,四不壞淨,0,0,2,5,0,0
西淨,6,明窗高掛菩提月 淨蓮生在濁世中,0,0,2,15,0,0
西淨,7,講演集 8：禪學與淨土,0,0,2,11,0,0
西淨,8,四大譯師; 1. 鳩摩羅什 2. 玄奘 3. 真諦 4. 義淨 * 不空,0,0,2,36,0,0
西淨,9,清淨真佛地 覺性本虛空,0,0,2,11,0,0
西淨,10,四念處; 1. 觀身不淨 2. 觀受是苦 3. 觀心無常 4. 觀法無我,0,0,2,36,0,0
若恁麼見得,1,不得已,0,0,1,5,0,0
若恁麼見得,2,摩訶版若波羅蜜經,0,0,1,8,0,0
若恁麼見得,3,得奖,0,0,1,5,0,0
若恁麼見得,4,十二頭陀行 1. 在阿蘭若處 2. 常行乞食 3. 次第乞食 4. 受一食法 5. 節量食 6. 中午後不得飲漿 7. 著弊衲衣 8. 但三衣 9. 冢間住 10. 樹下止 11. 露地住 12. 但坐不臥,0,0,2,103,0,0
若恁麼見得,5,不見得,0,0,2,5,0,0
若恁麼見得,6,醜媳婦早晚也得見公婆,0,0,2,10,0,0
若恁麼見得,7,終始若一,0,0,1,5,0,0
若恁麼見得,8,水因有月方知淨 天為無雲始見高,0,0,1,15,0,0
若恁麼見得,9,有得一比,0,0,1,5,0,0
若恁麼見得,10,顯而易見,0,0,1,4,0,0
便有自由分,1,言说之巧(上) 疑人的事不可言说 蛊惑的事异端邪说 没有的事绝不妄说 他家的事不太好说 理亏的事不容分说 害人的事永远不说 错误的事不能传说 听来的事宁可莫说 感情的事无话可说 不实的事千万别说 尴尬的事羞对人说 误会的事就怕不说 街坊的事道听涂说 生气的事缓和再说 失误的事总会被说 道歉的事要自己说 纷诤的事再也不说 扫兴的事何必多说 劝诫的事看情况说 曾经的事好歹一说,0,0,3,187,0,0
便有自由分,2,見深見淺由他去 誰是誰非有公平,0,0,2,15,0,0
便有自由分,3,自由基清除剂,0,0,2,6,0,0
便有自由分,4,事有人我相 禅无分别心,0,0,2,10,0,0
便有自由分,5,自由文本查找,0,0,2,6,0,0
便有自由分,6,有緣無分,0,0,2,5,0,0
便有自由分,7,自由民主党,0,0,2,5,0,0
便有自由分,8,1 心中要有根 才能开花结果 2. 心中要有愿 才能成就事业 3. 心中要有理 才能走遍天下 4. 心中要有德 才能涵容万物 5. 心中要有道 才能拥有法乐 6. 心中要有佛 才能任运自在,0,0,2,94,0,0
便有自由分,9,言說之巧(上) 疑人的事不可言說 蠱惑的事異端邪說 沒有的事絕不妄說 他家的事不太好說 理虧的事不容分說 害人的事永遠不說 錯誤的事不能傳說 聽來的事寧可莫說 感情的事無話可說 不實的事千萬別說 尷尬的事羞對人說 誤會的事就怕不說 街坊的事道聽塗說 生氣的事緩和再說 失誤的事總會被說 道歉的事要自己說 紛諍的事再也不說 掃興的事何必多說 勸誡的事看情況說 曾經的事好歹一說,0,0,3,187,0,0
便有自由分,10,自由職業,0,0,2,5,0,0
不隨 一切語言轉,1,一切智光明仙人慈心因缘不食肉经,0,0,3,15,0,0
不隨 一切語言轉,2,金刚顶降三世大仪轨法王教中观自在菩萨心真言一切如来莲华大曼荼罗品,0,0,3,32,0,0
不隨 一切語言轉,3,根本說一切有部毘奈耶隨意事,0,0,3,11,0,0
不隨 一切語言轉,4,世人二十苦 忍者苦口難言 愚者苦海無邊 病者苦不堪言 盲者苦於無光 佞者苦心積慮 孤者苦無照顧 老者苦有代溝 貪者苦求無著 貧者苦雨淒風 邪者苦事無窮 犯者苦陷牢獄 惡者苦果必然 業者苦心經營 師者苦口婆心 達者苦中有樂 勇者苦忍有力 學者苦心研究 勤者苦盡甘來 智者苦能轉樂 仁者苦節飄香,0,0,4,145,0,0
不隨 一切語言轉,5,如何認識佛光山 1.要看佛光山的內容，不要只看佛光山的外相 2.要看佛光山的大眾，不要只看佛光山的個人 3.要看佛光山的制度，不要只看佛光山的個案 4.要看佛光山的歷史，不要只看佛光山的一時,0,0,3,95,0,0
不隨 一切語言轉,6,不经一番寒彻骨 那有梅花扑鼻香,0,0,3,14,0,0
不隨 一切語言轉,7,如何认识佛光山 1.要看佛光山的内容，不要只看佛光山的外相 2.要看佛光山的大众，不要只看佛光山的个人 3.要看佛光山的制度，不要只看佛光山的个案 4.要看佛光山的历史，不要只看佛光山的一时,0,0,3,95,0,0
不隨 一切語言轉,8,一日修來一日功 一日不修一日空 真正修行在日常 佛道本在生活中,0,0,3,31,0,0
不隨 一切語言轉,9,照见五蕴皆空 能度一切苦厄,0,0,3,13,0,0
不隨 一切語言轉,10,一塵不染清淨地 萬善同登般若門,0,0,3,15,0,0
不隨一切語言轉,1,言說之巧(上) 疑人的事不可言說 蠱惑的事異端邪說 沒有的事絕不妄說 他家的事不太好說 理虧的事不容分說 害人的事永遠不說 錯誤的事不能傳說 聽來的事寧可莫說 感情的事無話可說 不實的事千萬別說 尷尬的事羞對人說 誤會的事就怕不說 街坊的事道聽塗說 生氣的事緩和再說 失誤的事總會被說 道歉的事要自己說 紛諍的事再也不說 掃興的事何必多說 勸誡的事看情況說 曾經的事好歹一說,0,0,3,187,0,0
不隨一切語言轉,2,家醜不可外傳，流言切莫輕信,0,0,3,13,0,0
不隨一切語言轉,3,1. 一切好事 從我本身做起  2. 一切好言 從我口中說出 3. 一切善心 從我自己開發 4. 一切善人 從我至誠禮敬,0,0,3,60,0,0
不隨一切語言轉,4,意靜不隨流水轉 心閑還笑白雲飛,0,0,3,14,0,0
不隨一切語言轉,5,消除一切閃電障難隨求如意陀羅尼經,0,0,3,14,0,0
不隨一切語言轉,6,不言不語,0,0,3,6,0,0
不隨一切語言轉,7,根本說一切有部毘奈耶隨意事,0,0,3,13,0,0
不隨一切語言轉,8,異品一分轉同品遍轉不定,0,0,3,10,0,0
不隨一切語言轉,9,勿谓言之不预,0,0,2,7,0,0
不隨一切語言轉,10,一切智光明仙人慈心因缘不食肉经,0,0,3,15,0,0
脫體現成,1,善現,0,0,1,4,0,0
脫體現成,2,成聖,0,0,1,4,0,0
脫體現成,3,使成一體,0,0,2,4,0,0
脫體現成,4,脫掉,0,0,1,3,0,0
脫體現成,5,普現,0,0,1,4,0,0
脫體現成,6,體系,0,0,1,4,0,0
脫體現成,7,樂觀其成,0,0,1,3,0,0
脫體現成,8,成體,0,0,2,3,0,0
脫體現成,9,成為一體,0,0,2,4,0,0
脫體現成,10,人生二十笑 (二) 誤會時灑脫一笑 展現人生的修為 分手時優雅一笑 展現人生的大氣 生疏時親切一笑 展現人生的隨和 難堪時轉念一笑 展現人生的睿智 羞愧時大方一笑 展現人生的率真 生病時達觀一笑 展現人生的態度 苦惱時開懷一笑 展現人生的氣度 緊張時天真一笑 展現人生的直率 受騙時開朗一笑 展現人生的坦蕩 得意時含蓄一笑 展現人生的謙卑,0,0,2,169,0,0
便能於後頭,1,好戲還在後頭,0,0,2,6,0,0
便能於後頭,2,惟有洗心能革面 虽非造极已登峯,0,0,1,15,0,0
便能於後頭,3,五五之方便,0,0,1,5,0,0
便能於後頭,4,波頭摩勝如來,0,0,1,6,0,0
便能於後頭,5,熟能生巧,0,0,1,4,0,0
便能於後頭,6,精於此道,0,0,1,5,0,0
便能於後頭,7,生活樂趣 困難時先憂後樂 失意時苦中想樂 貧苦時知足常樂 落魄時奮起為樂 受罪時懺悔得樂 委屈時放下能樂 忙碌時鬧中取樂 飯食時感恩有樂 耕種時收成獲樂 休憩時舒服安樂 獨處時自得其樂 布施時為善最樂 安居時淡泊自樂 應酬時談笑共樂 得意時怡然享樂 富貴時與眾同樂 團圓時天倫之樂 掌權時助人為樂 日常時平安喜樂 修行時吾有法樂,0,0,2,164,0,0
便能於後頭,8,能者十无 1. 从善如流 贤者无恼 2. 思想细密 智者无忧 3. 正直无私 勇者无惧 4. 乐于工作 勤者无惰 5. 人我来往 诚者无欺 6. 解衣推食 义者无悔 7. 敬重父母 孝者无违 8. 给人方便 善者无碍 9. 一心学佛 信者无妄 10. 慈悲待人 仁者无敌,0,0,2,135,0,0
便能於後頭,9,生於憂患，死於安樂,0,0,1,9,0,0
便能於後頭,10,於霧靄之中,0,0,1,5,0,0
與武帝對譚,1,魏孝武帝,0,0,2,5,0,0
與武帝對譚,2,佛教與環保,0,0,1,5,0,0
與武帝對譚,3,武山雞,0,0,1,5,0,0
與武帝對譚,4,鹼基對,0,0,1,5,0,0
與武帝對譚,5,汉章帝,0,0,1,4,0,0
與武帝對譚,6,标称核武器,0,0,1,5,0,0
與武帝對譚,7,宋武帝刘裕,0,0,2,3,0,0
與武帝對譚,8,梁武帝問達磨,0,0,2,4,0,0
與武帝對譚,9,孝武帝,0,0,2,3,0,0
與武帝對譚,10,宋武帝,0,0,2,3,0,0
并二祖安心處,1,人生二十笑 (一) 争执时友善一笑 展现人生的风度 吃亏时微微一笑 展现人生的肚量 委屈时坦然一笑 展现人生的自信 无奈时幽默一笑 展现人生的境界 危难时泰然一笑 展现人生的定力 生气时平静一笑 展现人生的素养 出糗时会心一笑 展现人生的智慧 挫折时淡然一笑 展现人生的力量 失意时乐观一笑 展现人生的豁达 害怕时轻松一笑 展现人生的勇气,0,0,2,169,0,0
并二祖安心處,2,青山含祖意 日月印禅心,0,0,2,11,0,0
并二祖安心處,3,十二入處,0,0,2,5,0,0
并二祖安心處,4,心如猿猴难安住,0,0,2,7,0,0
并二祖安心處,5,食存五觀; 1. 計功多少，量彼來處。 2. 忖己德行，全缺應供。3. 防心離過，不生瞋愛。 4. 正事良藥，為療形枯。5. 為成道業，應受此食。,0,0,2,73,0,0
并二祖安心處,6,三心二意,0,0,2,6,0,0
并二祖安心處,7,佛光會員信條 1.我們禮敬常住三寶，正法永存佛光普照； 2.我們信仰人間佛教，生活美滿家庭幸福； 3.我們實踐生活修行，隨時隨地心存恭敬； 4.我們奉行慈悲喜捨，日日行善端正身心； 5.我們尊重會員大眾，來時歡迎去時相送； 6.我們具有正知正見，發掘自我般若本性； 7.我們現證法喜安樂，永斷煩惱遠離無明； 8.我們發願普度眾生，人間淨土佛國現前。,0,0,2,174,0,0
并二祖安心處,8,佛祖巡境全民平安,0,0,2,8,0,0
并二祖安心處,9,青山含祖意 明月印禅心,0,0,2,11,0,0
并二祖安心處,10,譬喻问号(二) 智慧似海洋， 深乎浅乎？ 戒律似老师， 是正是邪？ 布施似耕耘， 有收无收？ 供养似奉献， 真心假意？ 美女似春花， 是久是暂？ 欲望似饑渴， 太多太少？ 语言似冬阳， 炙乎暖乎？ 笑容似春风， 是真是假？ 时间似车轮， 该快该慢？ 精进似电力， 是动是停？,0,0,2,137,0,0
自然見得,1,心正则本立 本立则道生 道生则心净 心净则自然,0,0,2,23,0,0
自然見得,2,车到山前必有路，船到桥头自然直,0,0,2,15,0,0
自然見得,3,大自然,0,0,2,4,0,0
自然見得,4,悠然自得,0,0,3,2,0,0
